"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"Apheon","Milano","+39 02 453 911 30","https://www.apheon.com/","https://www.apheon.com/","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl10$lnkDettaglio','')"
"Arca Space Capital","Milano","+39 3357529925","lorenzo.giavenni@arcafondi.it","mailto:lorenzo.giavenni@arcafondi.it","http://www.arcafondi.it","http://www.arcafondi.it/","Lorenzo Giavenni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl11$lnkDettaglio','')"
"ARDIAN Italy","Milano","+39 / 02 58442401","milano.pe@ardian.com","mailto:milano.pe@ardian.com","http://www.ardian.com","http://www.ardian.com/","Nicolò Saidelli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl12$lnkDettaglio','')"
"Argos Wityu Italia","Milano","+39 / 02 00660700","jpdb@argos.fund, am@argos.fund","mailto:jpdb@argos.fund, am@argos.fund","http://www.argos.wityu.fund","http://www.argos.wityu.fund/","Jean-Pierre Di Benedetto, Alessio Manigrasso","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl13$lnkDettaglio','')"
"Avanzi Etica Sicaf EuVECA","Milano","+39 02 305160","info@aimpact.org","mailto:info@aimpact.org","http://www.aimpact.org","http://www.aimpact.org/","Sara Pero","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl14$lnkDettaglio','')"
"Axon Partners Group","Milano","+39 3315475074","francesco.terraneo@axonpartnersgroup.com","mailto:francesco.terraneo@axonpartnersgroup.com","https://www.axonpartnersgroup.com/","https://www.axonpartnersgroup.com/","Francesco Terraneo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl15$lnkDettaglio','')"
"Banca Sella Holding","Biella","+39 / 015 35011","bsh_segreteria@pec.sella.it; giacomo.sella@sella.it","mailto:bsh_segreteria@pec.sella.it; giacomo.sella@sella.it","https://sellagroup.eu/","https://sellagroup.eu/","Giacomo Sella","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl16$lnkDettaglio','')"
"BC Partners","London","+44 / 20 70094800","london@bcpartners.com","mailto:london@bcpartners.com","http://www.bcpartners.com","http://www.bcpartners.com/","Stefano Ferraresi, Marco Castelli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl17$lnkDettaglio','')"
"BlueGem Capital Partners","London","+44 / 20 76479710","e.dispiezio@bluegemcp.com","mailto:e.dispiezio@bluegemcp.com","http://www.bluegemcp.com","http://www.bluegemcp.com/","Emilio Di Spiezio Sardo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl19$lnkDettaglio','')"
"BNP Paribas Asset Management Europe","Parigi","-","giovanni.girbino@bnpparibas.com","mailto:giovanni.girbino@bnpparibas.com","http://www.bnpparibas-am.com","http://www.bnpparibas-am.com/","Giovanni Girbino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl20$lnkDettaglio','')"
"Bridgepoint","Milano","+39 / 02 806951","milan@bridgepoint.eu","mailto:milan@bridgepoint.eu","http://www.bridgepoint.eu","http://www.bridgepoint.eu/","Frederic Pescatori, Yuri Pizzasegola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl21$lnkDettaglio','')"
"BU Italy","Milano","-","ludovica.giovannini@bu-partners.it","mailto:ludovica.giovannini@bu-partners.it","http://www.bu-partners.it","http://www.bu-partners.it/","Ludovica Giovannini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl22$lnkDettaglio','')"
"CAPZA","Milano","+390283966710","szavattaro@capza.co","mailto:szavattaro@capza.co","http://www.capza.co","http://www.capza.co/","Stefano Zavattaro","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl23$lnkDettaglio','')"
"Cinven","Milano","+39 02 32111700","info@cinven.com","mailto:info@cinven.com","http://www.cinven.com","http://www.cinven.com/","Matteo Corà","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl24$lnkDettaglio','')"
"CVC Advisers (Italia)","Milano","+39 / 02 7607571","gdepalma@cvc.com","mailto:gdepalma@cvc.com","http://www.cvc.com","http://www.cvc.com/","Giorgio De Palma","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl25$lnkDettaglio','')"
"DeA Capital Alternative Funds SGR","Milano","+39 02 2906631","ir-af@deacapital.com","mailto:ir-af@deacapital.com","http://www.deacapitalaf.com","http://www.deacapitalaf.com/","Alessandra Patera","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl26$lnkDettaglio','')"
"Doorway","Bologna","-","team@doorwayplatform.com","mailto:team@doorwayplatform.com","https://www.doorwayplatform.com/it","https://www.doorwayplatform.com/it","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl27$lnkDettaglio','')"
"Eiffel Investment Group","Paris","+33 (0)1 39 54 35 67","contact@eiffel-ig.com","mailto:contact@eiffel-ig.com","https://www.eiffel-ig.com/","https://www.eiffel-ig.com/","Lorenzo Marzo Magno","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl28$lnkDettaglio','')"
"EOS Investment Management Group","London","+44 (0) 20 3709 7759","c.mongillo@eosimgroup.com","mailto:c.mongillo@eosimgroup.com","https://eosimgroup.com/","https://eosimgroup.com/","Ciro Mongillo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl29$lnkDettaglio','')"
"EQT","Milano","+39 02 82952847","reception.milan@eqtpartners.com","mailto:reception.milan@eqtpartners.com","http://www.eqtgroup.com","http://www.eqtgroup.com/","Massimiliano Manniello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl30$lnkDettaglio','')"
"Equita Capital SGR","Milano","+39 / 02 62041","p.pendenza@equita.eu","mailto:p.pendenza@equita.eu","https://sgr.equita.eu","https://sgr.equita.eu/","Paolo Pendenza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl31$lnkDettaglio','')"
"Eurazeo","Parigi","+33 7 69 37 87 89","jtrezza@eurazeo.com","mailto:jtrezza@eurazeo.com","http://www.eurazeo.com","http://www.eurazeo.com/","Julien Trezza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl32$lnkDettaglio','')"
"EUREKA! Venture Sgr","Milano","-","info@eurekaventure.it","mailto:info@eurekaventure.it","http://www.eurekaventure.it","http://www.eurekaventure.it/","Stefano Peroncini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl33$lnkDettaglio','')"
"Excellis Holding","Torino","+39 011 1978 5343","info@excellis.it","mailto:info@excellis.it","https://www.excellis.it/","https://www.excellis.it/","Loris Lanzellotti, Alberto Emprin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl34$lnkDettaglio','')"
"F&P Equity Partners","Milano","-","http://www.fp-equity-partners.com","http://www.fp-equity-partners.com/","-","","Maurizio Perroni, Guglielmo Fiocchi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl35$lnkDettaglio','')"
"F2i SGR","Milano","+39 / 02 721791","segreteria@f2isgr.it","mailto:segreteria@f2isgr.it","http://www.f2isgr.it","http://www.f2isgr.it/","Rita Ciccone, Mauro Miglio, Corrado Santini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl36$lnkDettaglio','')"
"FARO Value","Milano","/","roberto.delgiudice@farovalue.it","mailto:roberto.delgiudice@farovalue.it","www.faroalternativeinvestments.com","https://www.aifi.it/en/www.faroalternativeinvestments.com","Roberto Del Giudice","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl37$lnkDettaglio','')"
"FIEE SGR","Roma","+39 / 06 91658100","segreteria@fieesgr.com","mailto:segreteria@fieesgr.com","http://www.fieesgr.com","http://www.fieesgr.com/","Andrea Marano, Raffaele Mellone, Andrea Longatti, Mario Vitiello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl38$lnkDettaglio','')"
"Generali Investments","Milano","+39 02 43534831","info@generali-invest.com","mailto:info@generali-invest.com","http://www.generali-investments.com/","http://www.generali-investments.com/","Roberto Marsella","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl39$lnkDettaglio','')"
"Green Arrow Capital SGR","Roma","(+39) 06 94354415 -  (+39) 342 624 08 55","investorrelation.sgr@greenarrow-capital.com","mailto:investorrelation.sgr@greenarrow-capital.com","https://www.greenarrow-capital.com/","https://www.greenarrow-capital.com/","Claudio Ansuinelli - Managing Director - Head of Sales","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl40$lnkDettaglio','')"
"H.I.G. European Capital Partners Italy","Milano","+39 / 02 45375200","rlegnani@hig.com","mailto:rlegnani@hig.com","http://www.higeurope.com","http://www.higeurope.com/","Raffaele Legnani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl41$lnkDettaglio','')"
"HAT SGR","Milano","+39 / 02 89286200","info@hat.it","mailto:info@hat.it","http://www.hat.it","http://www.hat.it/","Ignazio Castiglioni, Nino Attanasio, Lorenzo Dall'Oca","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl42$lnkDettaglio','')"
"HLD Conseils Italy","Milano","022555641","mbe@groupehld.com","mailto:mbe@groupehld.com","www.groupehld.com","https://www.aifi.it/en/www.groupehld.com","Marco Bernardi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl43$lnkDettaglio','')"
"Ibla Capital","Roma","+39 / 06 8635 6235","info@iblacapital.com","mailto:info@iblacapital.com","http://www.iblacapital.com","http://www.iblacapital.com/","Alessandro Lo Savio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl44$lnkDettaglio','')"
"Kairos Partners SGR","Milano","+39 02 777 18 1","e.schembari@kairospartners.com; r.zanco@kairospartners.com; m.bonfanti@kairospartners.com","mailto:e.schembari@kairospartners.com; r.zanco@kairospartners.com; m.bonfanti@kairospartners.com","https://www.kairospartners.com/ventures-esg-one/","https://www.kairospartners.com/ventures-esg-one/","Elisa Schembari; Roberto Zanco; Matteo Bonfanti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl45$lnkDettaglio','')"
"Kyip Capital Sgr","Milano","0283972899","info@kyipcapital.com","mailto:info@kyipcapital.com","https://kyipcapital.com/","https://kyipcapital.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl46$lnkDettaglio','')"
"L Catterton Italy Advisors","Milano","+39 / 02 7626191","lcatterton.europe@lcatterton.com","mailto:lcatterton.europe@lcatterton.com","http://www.lcatterton.com","http://www.lcatterton.com/","L Catterton","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl47$lnkDettaglio','')"
"MITO Technology","Milano","-","info@mitotech.eu","mailto:info@mitotech.eu","http://www.mitotech.eu","http://www.mitotech.eu/","Francesco De Michelis","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl48$lnkDettaglio','')"
"Muzinich & Co.","Milano","+39 / 02 00685100","gpellegrini@muzinich.com; cbosco@muzinich.com","mailto:gpellegrini@muzinich.com; cbosco@muzinich.com","https://www.muzinich.com/","https://www.muzinich.com/","Carlo Bosco, Gianpaolo Pellegrini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl49$lnkDettaglio','')"
"Neva SGR","Torino","-","-","mailto:-","https://www.nevasgr.com/","https://www.nevasgr.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl50$lnkDettaglio','')"
"Origine SGR","Milano","-","www.originesgr.com","https://www.aifi.it/en/www.originesgr.com","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl51$lnkDettaglio','')"
"Overseas Industries","Milano","+39 / 02 76012692","overseas@overseasindustries.com","mailto:overseas@overseasindustries.com","-","","Gonzalo Bazzino, Federico Nordio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl52$lnkDettaglio','')"
"PAI SAS - Italian Branch","Milano","+39 / 02 85451520","segreteria.milano@paipartners.com","mailto:segreteria.milano@paipartners.com","http://www.paipartners.com","http://www.paipartners.com/","Raffaele Vitale","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl53$lnkDettaglio','')"
"Palladio Holding","Milano","+39 / 02 72730700","n.buttignol@pfh.eu; n.iorio@pfh.eu","mailto:n.buttignol@pfh.eu; n.iorio@pfh.eu","http://www.pfh.eu","http://www.pfh.eu/","Nadia Buttignol,  Nicola Iorio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl54$lnkDettaglio','')"
"Permira Associati","Milano","+39 / 02 76004740","giorgio.dinaro@permira.com","mailto:giorgio.dinaro@permira.com","http://www.permira.com","http://www.permira.com/","Giorgio Dinaro","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl55$lnkDettaglio','')"
"Portobello Capital","Madrid","+34 914 318 071","info@portobellocapital.es","mailto:info@portobellocapital.es","http://www.portobellocapital.es/en/","http://www.portobellocapital.es/en/","Antonio Todisco","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl56$lnkDettaglio','')"
"Prana Ventures","Milano","-","info@pranaventures.it","mailto:info@pranaventures.it","http://www.pranaventures.it","http://www.pranaventures.it/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl57$lnkDettaglio','')"
"Quadrivio Group","Milano","+39 / 02 89093758","info@quadriviogroup.com","mailto:info@quadriviogroup.com","http://www.quadriviogroup.com","http://www.quadriviogroup.com/","Walter Ricciotti, CEO Quadrivio Group","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl58$lnkDettaglio','')"
"Ring Capital","Paris","-","sara.debenedetti@ringcp.com","mailto:sara.debenedetti@ringcp.com","https://www.ringcp.com/","https://www.ringcp.com/","Sara De Benedetti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl59$lnkDettaglio','')"
"Rivean Capital","Milano","-","g.franze@riveancapital.com","mailto:g.franze@riveancapital.com","https://riveancapital.com/","https://riveancapital.com/","Giuseppe Franze","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl60$lnkDettaglio','')"
"Scientifica Venture Capital","Roma","+39 06 58364 202","info@scientifica.vc","mailto:info@scientifica.vc","https://scientifica.vc/","https://scientifica.vc/","Simone Valorani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl61$lnkDettaglio','')"
"Siryo","Bari","0803848614","info@siryo.it","mailto:info@siryo.it","http://www.siryo.it/it/","http://www.siryo.it/it/","Ercole Festa","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl62$lnkDettaglio','')"
"Sofinnova Partners","Paris","+33 / 01 76234100","info@sofinnovapartners.com","mailto:info@sofinnovapartners.com","http://www.sofinnovapartners.com","http://www.sofinnovapartners.com/","Graziano Seghezzi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl63$lnkDettaglio','')"
"Star Tech Ventures","Milano","+39 3497571858","novica.mrdovic@add-value.it","mailto:novica.mrdovic@add-value.it","https://startechventures.eu/","https://startechventures.eu/","Novica Mrdovic Vianello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl64$lnkDettaglio','')"
"Swiss Life Asset Managers Luxembourg Succursale Italia","Milano","+39 02 38 585 779","Antonio.Iaquinta@swisslife-am.com","mailto:Antonio.Iaquinta@swisslife-am.com","http://www.swisslife-am.com","http://www.swisslife-am.com/","Antonio Iaquinta","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl65$lnkDettaglio','')"
"Three Hills Capital Partners","Milano","+39 / 02 82959110","info@threehills.com, m.anatriello@atypicalpartner.com, b.tamburi@threehills.com, investorservices@threehills.com","mailto:info@threehills.com, m.anatriello@atypicalpartner.com, b.tamburi@threehills.com, investorservices@threehills.com","http://www.threehills.com","http://www.threehills.com/","Marco Anatriello, Beatrice Tamburi, Anna Vivaldi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl66$lnkDettaglio','')"
"Trilantic Europe","Milano","-","lfelisati@trilanticeurope.com","mailto:lfelisati@trilanticeurope.com","http://www.trilanticeurope.com","http://www.trilanticeurope.com/","Luca Felisati","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl67$lnkDettaglio','')"
"Triton","Milano","+39 / 02 82952820","Viola@triton-partners.com","mailto:Viola@triton-partners.com","http://www.triton-partners.com","http://www.triton-partners.com/","Lodovico Viola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl68$lnkDettaglio','')"
"WRM Group","Milano","+39 / 02 47923020","info@wrmgroup.net","mailto:info@wrmgroup.net","http://www.wrmgroup.net","http://www.wrmgroup.net/","Fabrizio Boaron/David Calò","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl69$lnkDettaglio','')"
"Yarpa Investimenti SGR","Milano","+39 / 02 36632901","alenotti@yarpa.it","mailto:alenotti@yarpa.it","http://www.yarpa.it","http://www.yarpa.it/","Alessandro Lenotti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl70$lnkDettaglio','')"
"ZEST GROUP","Roma","+39 / 06 45473124","luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","mailto:luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","http://zestgroup.vc","http://zestgroup.vc/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl71$lnkDettaglio','')"
