"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"Fondo Italiano d’Investimento SGR","Milano","+39 / 02 635321","info@fondoitaliano.it","mailto:info@fondoitaliano.it","http://www.fondoitaliano.it","http://www.fondoitaliano.it/","Roberto Travaglino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl10$lnkDettaglio','')"
"Green Arrow Capital SGR","Roma","(+39) 06 94354415 -  (+39) 342 624 08 55","investorrelation.sgr@greenarrow-capital.com","mailto:investorrelation.sgr@greenarrow-capital.com","https://www.greenarrow-capital.com/","https://www.greenarrow-capital.com/","Claudio Ansuinelli - Managing Director - Head of Sales","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl11$lnkDettaglio','')"
"Mediocredito Centrale","Roma","+39 3351043263; +39 3346261560","alessandra.festini@mcc.it; maria.monna@mcc.it","mailto:alessandra.festini@mcc.it; maria.monna@mcc.it","https://mcc.it","https://mcc.it/","Alessandra Festini; Maria Monna","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl12$lnkDettaglio','')"
"Neva SGR","Torino","-","-","mailto:-","https://www.nevasgr.com/","https://www.nevasgr.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl13$lnkDettaglio','')"
"Permira Associati","Milano","+39 / 02 76004740","giorgio.dinaro@permira.com","mailto:giorgio.dinaro@permira.com","http://www.permira.com","http://www.permira.com/","Giorgio Dinaro","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl14$lnkDettaglio','')"
"Ring Capital","Paris","-","sara.debenedetti@ringcp.com","mailto:sara.debenedetti@ringcp.com","https://www.ringcp.com/","https://www.ringcp.com/","Sara De Benedetti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl15$lnkDettaglio','')"
"Sagard","Milano","-","alessia.frigerio@sagard.eu","mailto:alessia.frigerio@sagard.eu","https://www.sagard.com/midcap/","https://www.sagard.com/midcap/","Andrea Bertoncello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl16$lnkDettaglio','')"
"Tages Capital SGR","Milano","+39 / 02 87337458","angela.racca@tagescapital.com","mailto:angela.racca@tagescapital.com","http://www.tagescapitalsgr.com/","http://www.tagescapitalsgr.com/","Angela Racca","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl17$lnkDettaglio','')"
"TeamSystem Capital at Work SGR","Milano","02 36569566","info@tscawsgr.com; investor@tscawsgr.com","mailto:info@tscawsgr.com; investor@tscawsgr.com","http://www.tscawsgr.com/it","http://www.tscawsgr.com/it","Dario Fracchiolla, Managing Director","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl18$lnkDettaglio','')"
"ToSeed","Siena","0577-257322","giovanni.ferri@toseed.it","mailto:giovanni.ferri@toseed.it","https://toseed.it/","https://toseed.it/","Giovanni Ferri","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl19$lnkDettaglio','')"
"Trentino Sviluppo","Rovereto","+39 / 0464 443111","info@trentinosviluppo.it rita.scottini@trentinosviluppo.it","mailto:info@trentinosviluppo.it rita.scottini@trentinosviluppo.it","http://www.trentinosviluppo.it","http://www.trentinosviluppo.it/","Rita Scottini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl20$lnkDettaglio','')"
"Triton","Milano","+39 / 02 82952820","Viola@triton-partners.com","mailto:Viola@triton-partners.com","http://www.triton-partners.com","http://www.triton-partners.com/","Lodovico Viola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl21$lnkDettaglio','')"
"Unigrains Italia","Milano","-","smasini@unigrainsdev.com","mailto:smasini@unigrainsdev.com","https://www.unigrains.fr/en/","https://www.unigrains.fr/en/","Franceso Orazi, Alfredo Cicognani, Stefano Masini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl22$lnkDettaglio','')"
"Vertis SGR","Napoli","+39 / 081 2404096","vertis@vertis.it","mailto:vertis@vertis.it","http://www.vertis.it","http://www.vertis.it/","Amedeo Giurazza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl23$lnkDettaglio','')"
