"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"Armònia SGR","Roma","+39 / 06 62286800","info@armoniasgr.it; armoniasgr@legalmail.it","mailto:info@armoniasgr.it; armoniasgr@legalmail.it","http://www.armoniasgr.it","http://www.armoniasgr.it/","Alessandro Grimaldi, Lucia Segni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl13$lnkDettaglio','')"
"Avanzi Etica Sicaf EuVECA","Milano","+39 02 305160","info@aimpact.org","mailto:info@aimpact.org","http://www.aimpact.org","http://www.aimpact.org/","Sara Pero","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl14$lnkDettaglio','')"
"Azimut Libera Impresa SGR","Milano","+39 / 02 88981","azimutliberaimpresasgr@azimut.it","mailto:azimutliberaimpresasgr@azimut.it","http://www.azimutliberaimpresa.it","http://www.azimutliberaimpresa.it/","Pietro Muzio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl15$lnkDettaglio','')"
"BNP Paribas BNL Equity Investments","Milano","-","dl.equityinvestments@bnpparibas.com","mailto:dl.equityinvestments@bnpparibas.com","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl16$lnkDettaglio','')"
"Bridgepoint","Milano","+39 / 02 806951","milan@bridgepoint.eu","mailto:milan@bridgepoint.eu","http://www.bridgepoint.eu","http://www.bridgepoint.eu/","Frederic Pescatori, Yuri Pizzasegola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl17$lnkDettaglio','')"
"Capital Dynamics SGR","Milano","+39 / 02 3031771","info@capdyn.com","mailto:info@capdyn.com","http://www.capdyn.com","http://www.capdyn.com/","Robert H. Berlé, Federico Braguglia","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl18$lnkDettaglio','')"
"CDP Equity","Milano","+39 02 4674 4333","info@cdpequity.it","mailto:info@cdpequity.it","https://www.cdp.it/sitointernet/it/cdp_equity.page","https://www.cdp.it/sitointernet/it/cdp_equity.page","Enzo Colombo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl19$lnkDettaglio','')"
"Cdp Venture Capital SGR","Roma","+39 / 06 421161","info@cdpventurecapital.it","mailto:info@cdpventurecapital.it","http://www.cdpventurecapital.it","http://www.cdpventurecapital.it/","Alessandra Acutis","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl20$lnkDettaglio','')"
"Charme Capital Partners SGR","Milano","+39 / 02 8904041","segreteria@charmecapitalpartners.com","mailto:segreteria@charmecapitalpartners.com","http://www.charmecapitalpartners.com","http://www.charmecapitalpartners.com/","Matteo Cordero di Montezemolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl21$lnkDettaglio','')"
"Cinven","Milano","+39 02 32111700","info@cinven.com","mailto:info@cinven.com","http://www.cinven.com","http://www.cinven.com/","Matteo Corà","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl22$lnkDettaglio','')"
"Clessidra Capital Credit SGR","Milano","+39 02 8695221","investor.relations@clessidragroup.it","mailto:investor.relations@clessidragroup.it","http://www.clessidracapitalcredit.it","http://www.clessidracapitalcredit.it/","Silvio Longari","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl23$lnkDettaglio','')"
"Equita Capital SGR","Milano","+39 / 02 62041","p.pendenza@equita.eu","mailto:p.pendenza@equita.eu","https://sgr.equita.eu","https://sgr.equita.eu/","Paolo Pendenza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl24$lnkDettaglio','')"
"F&P Equity Partners","Milano","-","http://www.fp-equity-partners.com","http://www.fp-equity-partners.com/","-","","Maurizio Perroni, Guglielmo Fiocchi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl25$lnkDettaglio','')"
"Finlombarda S.p.A.","Milano","+39 / 02 607441","informazioni@finlombarda.it","mailto:informazioni@finlombarda.it","http://www.finlombarda.it","http://www.finlombarda.it/","Giovanni Rallo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl26$lnkDettaglio','')"
"Fürstenberg SGR","Milano","+39 / 02 82849000","www.furstenbergsgr.eu","https://www.aifi.it/en/www.furstenbergsgr.eu","-","","Daniele Weisz","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl27$lnkDettaglio','')"
"Gepafin","Perugia","+39 / 075 5059811","info@gepafin.it","mailto:info@gepafin.it","http://www.gepafin.it","http://www.gepafin.it/","Marco Tili","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl28$lnkDettaglio','')"
"Gradiente SGR","Padova","+39 / 049 651481","info@gradientesgr.it","mailto:info@gradientesgr.it","http://www.gradientesgr.it","http://www.gradientesgr.it/","Pietro Busnardo, Lara Farina","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl29$lnkDettaglio','')"
"IGI Private Equity","Milano","+39 / 02 83425770","matteo.cirla@igisgr.it; angelo.mastrandrea@igisgr.it","mailto:matteo.cirla@igisgr.it; angelo.mastrandrea@igisgr.it","http://www.igisgr.it","http://www.igisgr.it/","Matteo Cirla, Angelo Mastrandrea","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl30$lnkDettaglio','')"
"Intesa Sanpaolo – Direzione Group Shareholdings","Milano","-","massimo.vuillermin@intesasanpaolo.com; natalia.cappone@intesasanpaolo.com","mailto:massimo.vuillermin@intesasanpaolo.com; natalia.cappone@intesasanpaolo.com","http://www.intesasanpaolo.com","http://www.intesasanpaolo.com/","Massimo Vuillermin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl31$lnkDettaglio','')"
"LigurCapital","Genova","01 0884911","ligurcapital@ligurcapital.it","mailto:ligurcapital@ligurcapital.it","https://www.ligurcapital.it/","https://www.ligurcapital.it/","Monica Nolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl32$lnkDettaglio','')"
"Merito SGR","Milano","-","info@meritosgr.it","mailto:info@meritosgr.it","http://www.meritosgr.it/","http://www.meritosgr.it/","Ludovica Marzocchi; Niccolò Tanini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl33$lnkDettaglio','')"
"Mindful Capital Partners","Milano","+39 / 02 809401","corporate@mcpinvest.com","mailto:corporate@mcpinvest.com","http://www.mcpinvest.com","http://www.mcpinvest.com/","Alberto Camaggi, Andrea Tuccio, Lorenzo Stanca","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl34$lnkDettaglio','')"
"Narval Investimenti","Torino","+39 / 011 5520442","info@narvalinvestimenti.it","mailto:info@narvalinvestimenti.it","http://www.narvalinvestimenti.it","http://www.narvalinvestimenti.it/","Mauro Castellano, Pietro Poli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl35$lnkDettaglio','')"
"Oxy Capital Italia","Milano","+39 / 02 36723450","amministrazione@oxycapital.com  stefano.visalli@oxycapital.com","mailto:amministrazione@oxycapital.com  stefano.visalli@oxycapital.com","http://www.oxycapital.com","http://www.oxycapital.com/","Stefano Visalli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl36$lnkDettaglio','')"
"Palladio Holding","Milano","+39 / 02 72730700","n.buttignol@pfh.eu; n.iorio@pfh.eu","mailto:n.buttignol@pfh.eu; n.iorio@pfh.eu","http://www.pfh.eu","http://www.pfh.eu/","Nadia Buttignol,  Nicola Iorio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl37$lnkDettaglio','')"
"Partners Group (Luxembourg) S.A. - Milan Branch","Milano","+39 / 02 8883691","http://www.partnersgroup.com","http://www.partnersgroup.com/","-","","Enrico Pinelli, Raniero Proietti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl38$lnkDettaglio','')"
"Pillarstone","Milano","+390282823900","info@pillarstone.com","mailto:info@pillarstone.com","http://www.pillarstone.com","http://www.pillarstone.com/","Gaudenzio Bonaldo Gregori","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl39$lnkDettaglio','')"
"Private Equity Partners","Milano","+39 / 02 8052171","info@privateequitypartners.com","mailto:info@privateequitypartners.com","http://www.privateequitypartners.com","http://www.privateequitypartners.com/","Fabio L. Sattin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl40$lnkDettaglio','')"
"Progressio SGR","Milano","+39 / 02 870611","segreteria@progressiosgr.it","mailto:segreteria@progressiosgr.it","http://www.progressiosgr.it","http://www.progressiosgr.it/","Filippo Gaggini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl41$lnkDettaglio','')"
"Rancilio Cube Sicaf","Milano","-","http://www.ranciliocubesicaf.com","http://www.ranciliocubesicaf.com/","-","","Luca Rancilio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl42$lnkDettaglio','')"
"Real Estate Asset Management SGR - REAM SGR","Torino","+39 / 011 5623089","reamsgr@reamsgr.it","mailto:reamsgr@reamsgr.it","http://www.reamsgr.it","http://www.reamsgr.it/","Anna Artigiani, Stefano Magini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl43$lnkDettaglio','')"
"Sienna Private Equity","Milano","-","siennapei.srl@legalmail.it","mailto:siennapei.srl@legalmail.it","https://www.sienna-im.com/services/private-equity/","https://www.sienna-im.com/services/private-equity/","Alessandro Fogo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl44$lnkDettaglio','')"
"Simest","Milano","+39 0232329612","v.veri@simest.it","mailto:v.veri@simest.it","http://www.simest.it","http://www.simest.it/","Vera Veri","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl45$lnkDettaglio','')"
"Sviluppo Imprese Centro Italia SGR","Firenze","+39 / 055 200751","info@fondisici.it","mailto:info@fondisici.it","http://www.fondisici.it","http://www.fondisici.it/","Guido Tommei","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl46$lnkDettaglio','')"
"Tikehau Capital","Milano","+39 / 02 00631500","Info-Milan@tikehaucapital.com","mailto:Info-Milan@tikehaucapital.com","http://www.tikehaucapital.com","http://www.tikehaucapital.com/","Roberto Quagliuolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl47$lnkDettaglio','')"
"Wise Equity SGR","Milano","+39 / 02 8545691","segreteria@wisesgr.com","mailto:segreteria@wisesgr.com","http://www.wisesgr.com","http://www.wisesgr.com/","Paolo Gambarini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl48$lnkDettaglio','')"
"ZEST GROUP","Roma","+39 / 06 45473124","luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","mailto:luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","http://zestgroup.vc","http://zestgroup.vc/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl49$lnkDettaglio','')"
