"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"EnTrust Global Italia","Milano","+39 342 0402378","gfacincani@entrustglobal.com","mailto:gfacincani@entrustglobal.com","http://www.entrustglobal.com","http://www.entrustglobal.com/","Ginevra Facincani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl15$lnkDettaglio','')"
"Equita Capital SGR","Milano","+39 / 02 62041","p.pendenza@equita.eu","mailto:p.pendenza@equita.eu","https://sgr.equita.eu","https://sgr.equita.eu/","Paolo Pendenza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl16$lnkDettaglio','')"
"Eurazeo","Parigi","+33 7 69 37 87 89","jtrezza@eurazeo.com","mailto:jtrezza@eurazeo.com","http://www.eurazeo.com","http://www.eurazeo.com/","Julien Trezza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl17$lnkDettaglio','')"
"Finint Investments SGR","Conegliano","+39 / 0438 360407","sales@finint.com; team_private_debt@finint.com; team.FE4G@finint.com","mailto:sales@finint.com; team_private_debt@finint.com; team.FE4G@finint.com","http://www.finintinvestments.com","http://www.finintinvestments.com/","Mauro Sbroggiò, Vania Serena","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl18$lnkDettaglio','')"
"Finlombarda S.p.A.","Milano","+39 / 02 607441","informazioni@finlombarda.it","mailto:informazioni@finlombarda.it","http://www.finlombarda.it","http://www.finlombarda.it/","Giovanni Rallo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl19$lnkDettaglio','')"
"Fondo Italiano d’Investimento SGR","Milano","+39 / 02 635321","info@fondoitaliano.it","mailto:info@fondoitaliano.it","http://www.fondoitaliano.it","http://www.fondoitaliano.it/","Roberto Travaglino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl20$lnkDettaglio','')"
"Fürstenberg SGR","Milano","+39 / 02 82849000","www.furstenbergsgr.eu","https://www.aifi.it/en/www.furstenbergsgr.eu","-","","Daniele Weisz","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl21$lnkDettaglio','')"
"Generali Investments","Milano","+39 02 43534831","info@generali-invest.com","mailto:info@generali-invest.com","http://www.generali-investments.com/","http://www.generali-investments.com/","Roberto Marsella","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl22$lnkDettaglio','')"
"Gepafin","Perugia","+39 / 075 5059811","info@gepafin.it","mailto:info@gepafin.it","http://www.gepafin.it","http://www.gepafin.it/","Marco Tili","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl23$lnkDettaglio','')"
"Green Arrow Capital SGR","Roma","(+39) 06 94354415 -  (+39) 342 624 08 55","investorrelation.sgr@greenarrow-capital.com","mailto:investorrelation.sgr@greenarrow-capital.com","https://www.greenarrow-capital.com/","https://www.greenarrow-capital.com/","Claudio Ansuinelli - Managing Director - Head of Sales","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl24$lnkDettaglio','')"
"Macquarie – MAM","London","+ 39 / 351 7363060 ; +44 / 7917 635779","mamprivatemarketsemea@macquarie.com","mailto:mamprivatemarketsemea@macquarie.com","http://www.macquarie.com/eu","http://www.macquarie.com/eu","Raffaella Copper","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl25$lnkDettaglio','')"
"Muzinich & Co.","Milano","+39 / 02 00685100","gpellegrini@muzinich.com; cbosco@muzinich.com","mailto:gpellegrini@muzinich.com; cbosco@muzinich.com","https://www.muzinich.com/","https://www.muzinich.com/","Carlo Bosco, Gianpaolo Pellegrini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl26$lnkDettaglio','')"
"Nextalia SGR","Milano","+39 0238 2841","ir@nextaliasgr.com","mailto:ir@nextaliasgr.com","http://www.nextaliasgr.com","http://www.nextaliasgr.com/","Niccolò Bussolati","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl27$lnkDettaglio','')"
"Oxy Capital Italia","Milano","+39 / 02 36723450","amministrazione@oxycapital.com  stefano.visalli@oxycapital.com","mailto:amministrazione@oxycapital.com  stefano.visalli@oxycapital.com","http://www.oxycapital.com","http://www.oxycapital.com/","Stefano Visalli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl28$lnkDettaglio','')"
"Partners Group (Luxembourg) S.A. - Milan Branch","Milano","+39 / 02 8883691","http://www.partnersgroup.com","http://www.partnersgroup.com/","-","","Enrico Pinelli, Raniero Proietti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl29$lnkDettaglio','')"
"Pillarstone","Milano","+390282823900","info@pillarstone.com","mailto:info@pillarstone.com","http://www.pillarstone.com","http://www.pillarstone.com/","Gaudenzio Bonaldo Gregori","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl30$lnkDettaglio','')"
"Riello Investimenti SGR","Milano","+39 / 02 80504178","info@rielloinvestimenti.it","mailto:info@rielloinvestimenti.it","http://www.rielloinvestimenti.it","http://www.rielloinvestimenti.it/","Andrea Tomaschù, Federica Loconsolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl31$lnkDettaglio','')"
"Sagitta SGR","Milano","+39 / 02 30468301","info@sagittasgr.it","mailto:info@sagittasgr.it","http://www.sagittasgr.it","http://www.sagittasgr.it/","Paola Borracchini/Chiara Valenti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl32$lnkDettaglio','')"
"Sviluppo Imprese Centro Italia SGR","Firenze","+39 / 055 200751","info@fondisici.it","mailto:info@fondisici.it","http://www.fondisici.it","http://www.fondisici.it/","Guido Tommei","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl33$lnkDettaglio','')"
"TeamSystem Capital at Work SGR","Milano","02 36569566","info@tscawsgr.com; investor@tscawsgr.com","mailto:info@tscawsgr.com; investor@tscawsgr.com","http://www.tscawsgr.com/it","http://www.tscawsgr.com/it","Dario Fracchiolla, Managing Director","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl34$lnkDettaglio','')"
"Tikehau Capital","Milano","+39 / 02 00631500","Info-Milan@tikehaucapital.com","mailto:Info-Milan@tikehaucapital.com","http://www.tikehaucapital.com","http://www.tikehaucapital.com/","Roberto Quagliuolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl35$lnkDettaglio','')"
"Triton","Milano","+39 / 02 82952820","Viola@triton-partners.com","mailto:Viola@triton-partners.com","http://www.triton-partners.com","http://www.triton-partners.com/","Lodovico Viola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl36$lnkDettaglio','')"
"Zenit SGR","Milano","+39 / 02806071","g.scrofani@zenitonline.it","mailto:g.scrofani@zenitonline.it","http://www.zenitonline.it","http://www.zenitonline.it/","Giovanni Scrofani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl37$lnkDettaglio','')"
