"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"Alternative Capital Partners SGR","Milano","02 49652960","ottina@alternativecapital.partners","mailto:ottina@alternativecapital.partners","http://www.alternativecapital.partners","http://www.alternativecapital.partners/","Emanuele Ottina","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl10$lnkDettaglio','')"
"Alto Partners SGR","Milano","+39 / 02 72095041","segreteria@altopartners.it","mailto:segreteria@altopartners.it","http://www.altopartners.it","http://www.altopartners.it/","Stefano Scarpis, Raffaele de Courten, Gianmarco Gandolfi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl11$lnkDettaglio','')"
"Amber Capital Italia SGR","Milano","+39 / 02 00688060","maria.scozzafava@ambercapital.com","mailto:maria.scozzafava@ambercapital.com","http://www.ambercapital.com","http://www.ambercapital.com/","Maria Scozzafava","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl12$lnkDettaglio','')"
"Ambienta SGR","Milano","+39 02 7217 461","info@ambientasgr.com","mailto:info@ambientasgr.com","http://www.ambientasgr.com","http://www.ambientasgr.com/","Adele Bertolino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl13$lnkDettaglio','')"
"Amundi","Milano","02 00651","para_italy@amundi.com","mailto:para_italy@amundi.com","https://www.amundi.it/","https://www.amundi.it/","Dr. Carles","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl14$lnkDettaglio','')"
"Andera Partners","Milano","+33763948816","f.gonzaga@anderapartners.com","mailto:f.gonzaga@anderapartners.com","http://www.anderapartners.com","http://www.anderapartners.com/","Francesco Gonzaga","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl15$lnkDettaglio','')"
"Anima Alternative SGR","Milano","+39 / 02 806381","info@animaalternative.it","mailto:info@animaalternative.it","http://www.animaalternative.it","http://www.animaalternative.it/","Philippe Minard, Andrea Cappuccio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl16$lnkDettaglio','')"
"Antares Advisory Srl","Milano","+39 / 02 36579500","info@antaresinvestimenti.it","mailto:info@antaresinvestimenti.it","","","Stefano Romiti, Guido Vesin, Alessandro Di Michele","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl17$lnkDettaglio','')"
"Anthilia SGR","Milano","+39 / 02 97386101","info@anthilia.it","mailto:info@anthilia.it","http://www.anthilia.it","http://www.anthilia.it/","Daniele Colantonio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl18$lnkDettaglio','')"
"Apax Partners","London","+44 020 7872 6300","gabriele.cipparrone@apax.com","mailto:gabriele.cipparrone@apax.com","http://www.apax.com","http://www.apax.com/","Gabriele Cipparrone","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl19$lnkDettaglio','')"
"Apeiron Management","Milano","+39 / 02 82878800","info@apeironmgmt.com","mailto:info@apeironmgmt.com","http://www.apeironmgmt.com","http://www.apeironmgmt.com/","Roberto Maiello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl20$lnkDettaglio','')"
"Apheon","Milano","+39 02 453 911 30","https://www.apheon.com/","https://www.apheon.com/","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl21$lnkDettaglio','')"
"Apollo Global Management","New York","+1 (212) 515-3200","araspa@apollo.com","mailto:araspa@apollo.com","http://www.apollo.com","http://www.apollo.com/","Alessandro Raspa","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl22$lnkDettaglio','')"
"Arca Space Capital","Milano","+39 3357529925","lorenzo.giavenni@arcafondi.it","mailto:lorenzo.giavenni@arcafondi.it","http://www.arcafondi.it","http://www.arcafondi.it/","Lorenzo Giavenni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl23$lnkDettaglio','')"
"ARDIAN Italy","Milano","+39 / 02 58442401","milano.pe@ardian.com","mailto:milano.pe@ardian.com","http://www.ardian.com","http://www.ardian.com/","Nicolò Saidelli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl24$lnkDettaglio','')"
"Ares Management","-","-","","","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl25$lnkDettaglio','')"
"Argos Wityu Italia","Milano","+39 / 02 00660700","jpdb@argos.fund, am@argos.fund","mailto:jpdb@argos.fund, am@argos.fund","http://www.argos.wityu.fund","http://www.argos.wityu.fund/","Jean-Pierre Di Benedetto, Alessio Manigrasso","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl26$lnkDettaglio','')"
"Armònia SGR","Roma","+39 / 06 62286800","info@armoniasgr.it; armoniasgr@legalmail.it","mailto:info@armoniasgr.it; armoniasgr@legalmail.it","http://www.armoniasgr.it","http://www.armoniasgr.it/","Alessandro Grimaldi, Lucia Segni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl27$lnkDettaglio','')"
"Aurora Growth Capital","Luxembourg","+39 / 02 814 80 801","IR_Auroragrowthcapital@rpalt.com","mailto:IR_Auroragrowthcapital@rpalt.com","http://www.auroragrowthcapital.it","http://www.auroragrowthcapital.it/","Patrizia Micucci, Piero Migliorini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl28$lnkDettaglio','')"
"Avanzi Etica Sicaf EuVECA","Milano","+39 02 305160","info@aimpact.org","mailto:info@aimpact.org","http://www.aimpact.org","http://www.aimpact.org/","Sara Pero","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl29$lnkDettaglio','')"
"AVM SGR SpA Gestore EuVECA Società Benefit","Milano","+39 / 02 83451581","direzione@avmgestioni.com","mailto:direzione@avmgestioni.com","http://www.avmgestioni.com","http://www.avmgestioni.com/","Giovanna Dossena","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl30$lnkDettaglio','')"
"Axon Partners Group","Milano","+39 3315475074","francesco.terraneo@axonpartnersgroup.com","mailto:francesco.terraneo@axonpartnersgroup.com","https://www.axonpartnersgroup.com/","https://www.axonpartnersgroup.com/","Francesco Terraneo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl31$lnkDettaglio','')"
"Azimut Libera Impresa SGR","Milano","+39 / 02 88981","azimutliberaimpresasgr@azimut.it","mailto:azimutliberaimpresasgr@azimut.it","http://www.azimutliberaimpresa.it","http://www.azimutliberaimpresa.it/","Pietro Muzio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl32$lnkDettaglio','')"
"B4 Investimenti SGR","Roma","+39 06 69760200","info@b4investimenti.it","mailto:info@b4investimenti.it","http://www.b4investimenti.it","http://www.b4investimenti.it/","Fabrizio Baroni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl33$lnkDettaglio','')"
"Bain Capital","London","+44 / 207 5145252","http://www.baincapital.com","http://www.baincapital.com/","-","","Luca Bassi, Ivano Sessa","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl34$lnkDettaglio','')"
"Banca Generali","Trieste","+39 / 040 7777111","http://www.bancagenerali.com","http://www.bancagenerali.com/","-","","Irene Vaccaro, Maria Ameli, Carmelo Reale","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl35$lnkDettaglio','')"
"Banca Sella Holding","Biella","+39 / 015 35011","bsh_segreteria@pec.sella.it; giacomo.sella@sella.it","mailto:bsh_segreteria@pec.sella.it; giacomo.sella@sella.it","https://sellagroup.eu/","https://sellagroup.eu/","Giacomo Sella","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl36$lnkDettaglio','')"
"Banco BPM Invest SGR","Milano","+39028580352; +39028580353","andrea.zanaboni@bbpminvest.com; dario.razza@bbpminvest.com","mailto:andrea.zanaboni@bbpminvest.com; dario.razza@bbpminvest.com","https://www.bbpminvest.com","https://www.bbpminvest.com/","Andrea Zanaboni, Dario Razza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl37$lnkDettaglio','')"
"BC Partners","London","+44 / 20 70094800","london@bcpartners.com","mailto:london@bcpartners.com","http://www.bcpartners.com","http://www.bcpartners.com/","Stefano Ferraresi, Marco Castelli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl38$lnkDettaglio','')"
"BlueGem Capital Partners","London","+44 / 20 76479710","e.dispiezio@bluegemcp.com","mailto:e.dispiezio@bluegemcp.com","http://www.bluegemcp.com","http://www.bluegemcp.com/","Emilio Di Spiezio Sardo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl40$lnkDettaglio','')"
"BNP Paribas Asset Management Europe","Parigi","-","giovanni.girbino@bnpparibas.com","mailto:giovanni.girbino@bnpparibas.com","http://www.bnpparibas-am.com","http://www.bnpparibas-am.com/","Giovanni Girbino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl41$lnkDettaglio','')"
"BNP Paribas BNL Equity Investments","Milano","-","dl.equityinvestments@bnpparibas.com","mailto:dl.equityinvestments@bnpparibas.com","","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl42$lnkDettaglio','')"
"Bridgepoint","Milano","+39 / 02 806951","milan@bridgepoint.eu","mailto:milan@bridgepoint.eu","http://www.bridgepoint.eu","http://www.bridgepoint.eu/","Frederic Pescatori, Yuri Pizzasegola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl43$lnkDettaglio','')"
"BU Italy","Milano","-","ludovica.giovannini@bu-partners.it","mailto:ludovica.giovannini@bu-partners.it","http://www.bu-partners.it","http://www.bu-partners.it/","Ludovica Giovannini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl44$lnkDettaglio','')"
"Canova SGR","Villorba","+39 0422 278301","hello@canovasgr.it","mailto:hello@canovasgr.it","http://www.canovasgr.it","http://www.canovasgr.it/","Alessandro Bruscagin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl45$lnkDettaglio','')"
"Capital Dynamics SGR","Milano","+39 / 02 3031771","info@capdyn.com","mailto:info@capdyn.com","http://www.capdyn.com","http://www.capdyn.com/","Robert H. Berlé, Federico Braguglia","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl46$lnkDettaglio','')"
"CAPZA","Milano","+390283966710","szavattaro@capza.co","mailto:szavattaro@capza.co","http://www.capza.co","http://www.capza.co/","Stefano Zavattaro","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl47$lnkDettaglio','')"
"Carlyle","Milano","+39 / 02 6200461","franca.ferrario@carlyle.com","mailto:franca.ferrario@carlyle.com","http://www.carlyle.com","http://www.carlyle.com/","Marco De Benedetti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl48$lnkDettaglio','')"
"CDP Equity","Milano","+39 02 4674 4333","info@cdpequity.it","mailto:info@cdpequity.it","https://www.cdp.it/sitointernet/it/cdp_equity.page","https://www.cdp.it/sitointernet/it/cdp_equity.page","Enzo Colombo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl49$lnkDettaglio','')"
"Cdp Real Asset SGR","Roma","-","https://www.cdp.it/sitointernet/it/cdp_realasset.page","https://www.cdp.it/sitointernet/it/cdp_realasset.page","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl50$lnkDettaglio','')"
"Cdp Venture Capital SGR","Roma","+39 / 06 421161","info@cdpventurecapital.it","mailto:info@cdpventurecapital.it","http://www.cdpventurecapital.it","http://www.cdpventurecapital.it/","Alessandra Acutis","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl51$lnkDettaglio','')"
"Charme Capital Partners SGR","Milano","+39 / 02 8904041","segreteria@charmecapitalpartners.com","mailto:segreteria@charmecapitalpartners.com","http://www.charmecapitalpartners.com","http://www.charmecapitalpartners.com/","Matteo Cordero di Montezemolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl52$lnkDettaglio','')"
"Cinven","Milano","+39 02 32111700","info@cinven.com","mailto:info@cinven.com","http://www.cinven.com","http://www.cinven.com/","Matteo Corà","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl53$lnkDettaglio','')"
"Claris Ventures Sgr","Torino","+39 / 011 3325889","info@clarisventures.com","mailto:info@clarisventures.com","http://www.clarisventures.com","http://www.clarisventures.com/","Ciro Spedaliere, Pietro Puglisi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl54$lnkDettaglio','')"
"Clessidra Capital Credit SGR","Milano","+39 02 8695221","investor.relations@clessidragroup.it","mailto:investor.relations@clessidragroup.it","http://www.clessidracapitalcredit.it","http://www.clessidracapitalcredit.it/","Silvio Longari","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl55$lnkDettaglio','')"
"Clessidra Private Equity SGR","Milano","+39 / 02 8695221","investor.relations@clessidragroup.it","mailto:investor.relations@clessidragroup.it","http://www.clessidraprivateequity.it","http://www.clessidraprivateequity.it/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl56$lnkDettaglio','')"
"Como Venture","Como","+39 / 031 2287624","segreteria@comoventure.it","mailto:segreteria@comoventure.it","http://www.comoventure.it","http://www.comoventure.it/","Lino Moscatelli, Filippo Arcioni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl57$lnkDettaglio','')"
"Consilium SGR","Milano","+39 / 02 7260191","info@consiliumsgr.it","mailto:info@consiliumsgr.it","http://www.consiliumsgr.com","http://www.consiliumsgr.com/","Antonio Glorioso, Stefano Iamoni","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl58$lnkDettaglio','')"
"Cooperare","Bologna","+39 / 051 6492395","r.cattabriga@cooperarespa.it","mailto:r.cattabriga@cooperarespa.it","http://www.cooperarespa.it","http://www.cooperarespa.it/","Roberto Cattabriga, Marco Bulgarelli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl59$lnkDettaglio','')"
"CVC Advisers (Italia)","Milano","+39 / 02 7607571","gdepalma@cvc.com","mailto:gdepalma@cvc.com","http://www.cvc.com","http://www.cvc.com/","Giorgio De Palma","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl60$lnkDettaglio','')"
"DBAG Italia","Milano","+39 02 0070 2462","Michela.Biolcati@dbagitalia.com","mailto:Michela.Biolcati@dbagitalia.com","http://www.dbagitalia.com","http://www.dbagitalia.com/","Giovanni Revoltella","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl61$lnkDettaglio','')"
"DeA Capital Alternative Funds SGR","Milano","+39 02 2906631","ir-af@deacapital.com","mailto:ir-af@deacapital.com","http://www.deacapitalaf.com","http://www.deacapitalaf.com/","Alessandra Patera","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl62$lnkDettaglio','')"
"Deep Ocean Capital SGR","Roma","+39 06 97841733","https://www.deepoceancapital.it/","https://www.deepoceancapital.it/","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl63$lnkDettaglio','')"
"Doorway","Bologna","-","team@doorwayplatform.com","mailto:team@doorwayplatform.com","https://www.doorwayplatform.com/it","https://www.doorwayplatform.com/it","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl64$lnkDettaglio','')"
"Eiffel Investment Group","Paris","+33 (0)1 39 54 35 67","contact@eiffel-ig.com","mailto:contact@eiffel-ig.com","https://www.eiffel-ig.com/","https://www.eiffel-ig.com/","Lorenzo Marzo Magno","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl65$lnkDettaglio','')"
"Entangled Capital SGR","Milano","+39 02 85451750","info@ecsgr.com.com","mailto:info@ecsgr.com.com","http://www.entangledcapital.com","http://www.entangledcapital.com/","Anna Guglielmi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl66$lnkDettaglio','')"
"EnTrust Global Italia","Milano","+39 342 0402378","gfacincani@entrustglobal.com","mailto:gfacincani@entrustglobal.com","http://www.entrustglobal.com","http://www.entrustglobal.com/","Ginevra Facincani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl67$lnkDettaglio','')"
"EOS Investment Management Group","London","+44 (0) 20 3709 7759","c.mongillo@eosimgroup.com","mailto:c.mongillo@eosimgroup.com","https://eosimgroup.com/","https://eosimgroup.com/","Ciro Mongillo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl68$lnkDettaglio','')"
"EQT","Milano","+39 02 82952847","reception.milan@eqtpartners.com","mailto:reception.milan@eqtpartners.com","http://www.eqtgroup.com","http://www.eqtgroup.com/","Massimiliano Manniello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl69$lnkDettaglio','')"
"Equinox AIFM","Luxembourg","+352 / 208001221","aifm@equinox-aifm.lu","mailto:aifm@equinox-aifm.lu","http://www.equinox-investments.com","http://www.equinox-investments.com/","Giorgio Mercogliano","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl70$lnkDettaglio','')"
"Equita Capital SGR","Milano","+39 / 02 62041","p.pendenza@equita.eu","mailto:p.pendenza@equita.eu","https://sgr.equita.eu","https://sgr.equita.eu/","Paolo Pendenza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl71$lnkDettaglio','')"
"Equiter - Investimenti per il Territorio","Torino","+39 011 5557903","segreteria@equiterspa.com","mailto:segreteria@equiterspa.com","http://www.equiterspa.com","http://www.equiterspa.com/","Igor Calcio Gaudino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl72$lnkDettaglio','')"
"Equiter SGR","Torino","+39 02 30322459","info@equitersgr.it","mailto:info@equitersgr.it","","","Enrico Loewenthal","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl73$lnkDettaglio','')"
"Eurazeo","Parigi","+33 7 69 37 87 89","jtrezza@eurazeo.com","mailto:jtrezza@eurazeo.com","http://www.eurazeo.com","http://www.eurazeo.com/","Julien Trezza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl74$lnkDettaglio','')"
"EUREKA! Venture Sgr","Milano","-","info@eurekaventure.it","mailto:info@eurekaventure.it","http://www.eurekaventure.it","http://www.eurekaventure.it/","Stefano Peroncini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl75$lnkDettaglio','')"
"Eurizon Capital Real Asset SGR","Milano","-","enzo.colombo@eurizonrealasset.com","mailto:enzo.colombo@eurizonrealasset.com","https://www.eurizoncapital.com/it-IT/chi-siamo/eurizon-capital-real-asset-sgr","https://www.eurizoncapital.com/it-IT/chi-siamo/eurizon-capital-real-asset-sgr","Enzo Colombo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl76$lnkDettaglio','')"
"Excellis Holding","Torino","+39 011 1978 5343","info@excellis.it","mailto:info@excellis.it","https://www.excellis.it/","https://www.excellis.it/","Loris Lanzellotti, Alberto Emprin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl77$lnkDettaglio','')"
"F&P Equity Partners","Milano","-","http://www.fp-equity-partners.com","http://www.fp-equity-partners.com/","-","","Maurizio Perroni, Guglielmo Fiocchi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl78$lnkDettaglio','')"
"F2i SGR","Milano","+39 / 02 721791","segreteria@f2isgr.it","mailto:segreteria@f2isgr.it","http://www.f2isgr.it","http://www.f2isgr.it/","Rita Ciccone, Mauro Miglio, Corrado Santini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl79$lnkDettaglio','')"
"FARO Value","Milano","/","roberto.delgiudice@farovalue.it","mailto:roberto.delgiudice@farovalue.it","www.faroalternativeinvestments.com","https://www.aifi.it/en/www.faroalternativeinvestments.com","Roberto Del Giudice","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl80$lnkDettaglio','')"
"FIEE SGR","Roma","+39 / 06 91658100","segreteria@fieesgr.com","mailto:segreteria@fieesgr.com","http://www.fieesgr.com","http://www.fieesgr.com/","Andrea Marano, Raffaele Mellone, Andrea Longatti, Mario Vitiello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl81$lnkDettaglio','')"
"Fineurop","Milano","+39 / 02 77491","info@fineurop.it","mailto:info@fineurop.it","http://www.fineurop.it","http://www.fineurop.it/","Raymond Totah","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl82$lnkDettaglio','')"
"Finint Investments SGR","Conegliano","+39 / 0438 360407","sales@finint.com; team_private_debt@finint.com; team.FE4G@finint.com","mailto:sales@finint.com; team_private_debt@finint.com; team.FE4G@finint.com","http://www.finintinvestments.com","http://www.finintinvestments.com/","Mauro Sbroggiò, Vania Serena","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl83$lnkDettaglio','')"
"Finlombarda S.p.A.","Milano","+39 / 02 607441","informazioni@finlombarda.it","mailto:informazioni@finlombarda.it","http://www.finlombarda.it","http://www.finlombarda.it/","Giovanni Rallo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl84$lnkDettaglio','')"
"Finsea","Martina Franca","+39 / 080 4855821","info@gruppofinsea.it","mailto:info@gruppofinsea.it","http://www.gruppofinsea.it","http://www.gruppofinsea.it/","Pietro Vito Chirulli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl85$lnkDettaglio','')"
"Fondo Italiano d’Investimento SGR","Milano","+39 / 02 635321","info@fondoitaliano.it","mailto:info@fondoitaliano.it","http://www.fondoitaliano.it","http://www.fondoitaliano.it/","Roberto Travaglino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl86$lnkDettaglio','')"
"Friulia","Trieste","+39 / 040 31971","mail@friulia.it","mailto:mail@friulia.it","http://www.friulia.it","http://www.friulia.it/","Sara Spogliarich","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl87$lnkDettaglio','')"
"FSI","Milano","+39 / 02 6200141","info@fondofsi.it","mailto:info@fondofsi.it","http://www.fondofsi.it","http://www.fondofsi.it/","Maurizio Tamagnini, Barnaba Ravanne, Marco Tugnolo, Carlo Moser, Marco Valcamonica","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl88$lnkDettaglio','')"
"Fürstenberg SGR","Milano","+39 / 02 82849000","www.furstenbergsgr.eu","https://www.aifi.it/en/www.furstenbergsgr.eu","-","","Daniele Weisz","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl89$lnkDettaglio','')"
"FVG Plus","Udine","3317332647","mail@fvgplus.it","mailto:mail@fvgplus.it","https://fvgplus.it/","https://fvgplus.it/","Tommaso Turco, Lucia Fullin, Christian Raimondo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl90$lnkDettaglio','')"
"FVS SGR","Venezia","+39 / 041 5094071","mail@fvssgr.it","mailto:mail@fvssgr.it","http://www.fvssgr.it","http://www.fvssgr.it/","Diego Tognetti, Luca Briotto","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl91$lnkDettaglio','')"
"Generali Investments","Milano","+39 02 43534831","info@generali-invest.com","mailto:info@generali-invest.com","http://www.generali-investments.com/","http://www.generali-investments.com/","Roberto Marsella","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl92$lnkDettaglio','')"
"Gepafin","Perugia","+39 / 075 5059811","info@gepafin.it","mailto:info@gepafin.it","http://www.gepafin.it","http://www.gepafin.it/","Marco Tili","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl93$lnkDettaglio','')"
"Gradiente SGR","Padova","+39 / 049 651481","info@gradientesgr.it","mailto:info@gradientesgr.it","http://www.gradientesgr.it","http://www.gradientesgr.it/","Pietro Busnardo, Lara Farina","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl94$lnkDettaglio','')"
"Green Arrow Capital SGR","Roma","(+39) 06 94354415 -  (+39) 342 624 08 55","investorrelation.sgr@greenarrow-capital.com","mailto:investorrelation.sgr@greenarrow-capital.com","https://www.greenarrow-capital.com/","https://www.greenarrow-capital.com/","Claudio Ansuinelli - Managing Director - Head of Sales","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl95$lnkDettaglio','')"
"H.I.G. European Capital Partners Italy","Milano","+39 / 02 45375200","rlegnani@hig.com","mailto:rlegnani@hig.com","http://www.higeurope.com","http://www.higeurope.com/","Raffaele Legnani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl96$lnkDettaglio','')"
"HAT SGR","Milano","+39 / 02 89286200","info@hat.it","mailto:info@hat.it","http://www.hat.it","http://www.hat.it/","Ignazio Castiglioni, Nino Attanasio, Lorenzo Dall'Oca","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl97$lnkDettaglio','')"
