"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"Renaissance Partners","Milano","+39 / 02 76415811","info@rpalt.com","mailto:info@rpalt.com","https://www.renaissancealternatives.com","https://www.renaissancealternatives.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl52$lnkDettaglio','')"
"Sagitta SGR","Milano","+39 / 02 30468301","info@sagittasgr.it","mailto:info@sagittasgr.it","http://www.sagittasgr.it","http://www.sagittasgr.it/","Paola Borracchini/Chiara Valenti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl53$lnkDettaglio','')"
"Sienna Investment Managers Italia SGR","-","-","","","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl54$lnkDettaglio','')"
"Swiss Life Asset Managers Luxembourg Succursale Italia","Milano","+39 02 38 585 779","Antonio.Iaquinta@swisslife-am.com","mailto:Antonio.Iaquinta@swisslife-am.com","http://www.swisslife-am.com","http://www.swisslife-am.com/","Antonio Iaquinta","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl55$lnkDettaglio','')"
"The Equity Club","Milano","0297807112","direzione@equityclub.eu","mailto:direzione@equityclub.eu","https://www.equityclub.eu/","https://www.equityclub.eu/","Filippo Penatti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl56$lnkDettaglio','')"
"ToSeed","Siena","0577-257322","giovanni.ferri@toseed.it","mailto:giovanni.ferri@toseed.it","https://toseed.it/","https://toseed.it/","Giovanni Ferri","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl57$lnkDettaglio','')"
"Trentino Sviluppo","Rovereto","+39 / 0464 443111","info@trentinosviluppo.it rita.scottini@trentinosviluppo.it","mailto:info@trentinosviluppo.it rita.scottini@trentinosviluppo.it","http://www.trentinosviluppo.it","http://www.trentinosviluppo.it/","Rita Scottini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl58$lnkDettaglio','')"
"Weltix","Milano","-","info@weltix.tech","mailto:info@weltix.tech","https://www.weltix.tech/","https://www.weltix.tech/","Antonio Chiarello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl59$lnkDettaglio','')"
"WRM Group","Milano","+39 / 02 47923020","info@wrmgroup.net","mailto:info@wrmgroup.net","http://www.wrmgroup.net","http://www.wrmgroup.net/","Fabrizio Boaron/David Calò","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl60$lnkDettaglio','')"
"XGen Venture SGR","Milano","+39 02 36515110","laura.pizzi@xgenventure.com","mailto:laura.pizzi@xgenventure.com","https://xgenventure.com/","https://xgenventure.com/","Laura Pizzi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl61$lnkDettaglio','')"
"Yarpa Investimenti SGR","Milano","+39 / 02 36632901","alenotti@yarpa.it","mailto:alenotti@yarpa.it","http://www.yarpa.it","http://www.yarpa.it/","Alessandro Lenotti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl62$lnkDettaglio','')"
"ZEST GROUP","Roma","+39 / 06 45473124","luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","mailto:luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","http://zestgroup.vc","http://zestgroup.vc/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl63$lnkDettaglio','')"
