"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"Fondo Italiano d’Investimento SGR","Milano","+39 / 02 635321","info@fondoitaliano.it","mailto:info@fondoitaliano.it","http://www.fondoitaliano.it","http://www.fondoitaliano.it/","Roberto Travaglino","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl11$lnkDettaglio','')"
"Invitalia","Roma","+39 06 42160","segreteria_invman@invitalia.it; ariccio@invitalia.it ; dstraventa@invitalia.it","mailto:segreteria_invman@invitalia.it; ariccio@invitalia.it ; dstraventa@invitalia.it","http://www.invitalia.it","http://www.invitalia.it/","Ernesto Somma; Antonio Riccio; Daniele Straventa","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl12$lnkDettaglio','')"
"Kyip Capital Sgr","Milano","0283972899","info@kyipcapital.com","mailto:info@kyipcapital.com","https://kyipcapital.com/","https://kyipcapital.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl13$lnkDettaglio','')"
"Mediocredito Centrale","Roma","+39 3351043263; +39 3346261560","alessandra.festini@mcc.it; maria.monna@mcc.it","mailto:alessandra.festini@mcc.it; maria.monna@mcc.it","https://mcc.it","https://mcc.it/","Alessandra Festini; Maria Monna","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl14$lnkDettaglio','')"
"Oltre Impact SGR","Milano","+39 02.45496412","info@oltreimpact.com; maddalena.deliso@oltreimpact.com","mailto:info@oltreimpact.com; maddalena.deliso@oltreimpact.com","http://www.oltreimpact.com","http://www.oltreimpact.com/","Maddalena De Liso","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl15$lnkDettaglio','')"
"Riello Investimenti SGR","Milano","+39 / 02 80504178","info@rielloinvestimenti.it","mailto:info@rielloinvestimenti.it","http://www.rielloinvestimenti.it","http://www.rielloinvestimenti.it/","Andrea Tomaschù, Federica Loconsolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl16$lnkDettaglio','')"
"Ring Capital","Paris","-","sara.debenedetti@ringcp.com","mailto:sara.debenedetti@ringcp.com","https://www.ringcp.com/","https://www.ringcp.com/","Sara De Benedetti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl17$lnkDettaglio','')"
"Scientifica Venture Capital","Roma","+39 06 58364 202","info@scientifica.vc","mailto:info@scientifica.vc","https://scientifica.vc/","https://scientifica.vc/","Simone Valorani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl18$lnkDettaglio','')"
"Sefea Impact SGR","Padova","+39 / 349 7549881","info@sefeaimpact.it","mailto:info@sefeaimpact.it","http://www.sefeaimpact.it","http://www.sefeaimpact.it/","Sara D’Aulerio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl19$lnkDettaglio','')"
"Sinloc Investimenti SGR","Padova","+39/ 0498456911","info@sinlocinvestimentisgr.com","mailto:info@sinlocinvestimentisgr.com","http://www.sinlocinvestimentisgr.com","http://www.sinlocinvestimentisgr.com/","Enzo Pietropaoli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl20$lnkDettaglio','')"
"Three Hills Capital Partners","Milano","+39 / 02 82959110","info@threehills.com, m.anatriello@atypicalpartner.com, b.tamburi@threehills.com, investorservices@threehills.com","mailto:info@threehills.com, m.anatriello@atypicalpartner.com, b.tamburi@threehills.com, investorservices@threehills.com","http://www.threehills.com","http://www.threehills.com/","Marco Anatriello, Beatrice Tamburi, Anna Vivaldi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl21$lnkDettaglio','')"
"Tikehau Capital","Milano","+39 / 02 00631500","Info-Milan@tikehaucapital.com","mailto:Info-Milan@tikehaucapital.com","http://www.tikehaucapital.com","http://www.tikehaucapital.com/","Roberto Quagliuolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl22$lnkDettaglio','')"
